chr9	49055551	76694047	chr9	57100000	57200000
chr9	49055551	76694047	chr9	57200000	57300000
chr9	49055551	76694047	chr9	57400000	57500000
chr9	49055551	76694047	chr9	57500000	57600000
chr9	49055551	76694047	chr9	57800000	57900000
chr9	49055551	76694047	chr9	57900000	58000000
chr9	49055551	76694047	chr9	58000000	58100000
chr9	49055551	76694047	chr9	58100000	58200000
chr9	49055551	76694047	chr9	58300000	58400000
chr9	49055551	76694047	chr9	58400000	58500000
chr9	49055551	76694047	chr9	58500000	58600000
chr9	49055551	76694047	chr9	58800000	58900000
chr9	49055551	76694047	chr9	58900000	59000000
chr9	49055551	76694047	chr9	59100000	59200000
chr9	49055551	76694047	chr9	59200000	59300000
chr9	49055551	76694047	chr9	59300000	59400000
chr9	49055551	76694047	chr9	59500000	59600000
chr9	49055551	76694047	chr9	59600000	59700000
chr9	49055551	76694047	chr9	59800000	59900000
chr9	49055551	76694047	chr9	60000000	60100000
chr9	49055551	76694047	chr9	60100000	60200000
chr9	49055551	76694047	chr9	60200000	60300000
chr9	49055551	76694047	chr9	60400000	60500000
chr9	49055551	76694047	chr9	60500000	60600000
chr9	49055551	76694047	chr9	60600000	60700000
chr9	49055551	76694047	chr9	60900000	61000000
chr9	49055551	76694047	chr9	61000000	61100000
chr9	49055551	76694047	chr9	61200000	61300000
chr9	49055551	76694047	chr9	61300000	61400000
chr9	49055551	76694047	chr9	61400000	61500000
chr9	49055551	76694047	chr9	61600000	61700000
chr9	49055551	76694047	chr9	61700000	61800000
chr9	49055551	76694047	chr9	61900000	62000000
chr9	49055551	76694047	chr9	62100000	62200000
chr9	49055551	76694047	chr9	62200000	62300000
chr9	49055551	76694047	chr9	62300000	62400000
chr9	49055551	76694047	chr9	62500000	62600000
chr9	49055551	76694047	chr9	62600000	62700000
chr9	49055551	76694047	chr9	62700000	62800000
chr9	49055551	76694047	chr9	63000000	63100000
chr9	49055551	76694047	chr9	63100000	63200000
chr9	49055551	76694047	chr9	63300000	63400000
chr9	49055551	76694047	chr9	63400000	63500000
chr9	49055551	76694047	chr9	63500000	63600000
chr9	49055551	76694047	chr9	63700000	63800000
chr9	49055551	76694047	chr9	63800000	63900000
chr9	49055551	76694047	chr9	64000000	64100000
chr9	49055551	76694047	chr9	64200000	64300000
chr9	49055551	76694047	chr9	64300000	64400000
chr9	49055551	76694047	chr9	64400000	64500000
chr9	49055551	76694047	chr9	64600000	64700000
chr9	49055551	76694047	chr9	64700000	64800000
chr9	49055551	76694047	chr9	64800000	64900000
chr9	49055551	76694047	chr9	65100000	65200000
chr9	49055551	76694047	chr9	65200000	65300000
chr9	49055551	76694047	chr9	65400000	65500000
chr9	49055551	76694047	chr9	65500000	65600000
chr9	49055551	76694047	chr9	65600000	65700000
chr9	49055551	76694047	chr9	65700000	65800000
chr9	49055551	76694047	chr9	65900000	66000000
chr9	49055551	76694047	chr9	66100000	66200000
chr9	49055551	76694047	chr9	66300000	66400000
chr9	49055551	76694047	chr9	66400000	66500000
chr9	49055551	76694047	chr9	66500000	66600000
chr9	49055551	76694047	chr9	66700000	66800000
chr9	49055551	76694047	chr9	66800000	66900000
chr9	49055551	76694047	chr9	66900000	67000000
chr9	49055551	76694047	chr9	67200000	67300000
chr9	49055551	76694047	chr9	67300000	67400000
chr9	49055551	76694047	chr9	67500000	67600000
chr9	49055551	76694047	chr9	67600000	67700000
chr9	49055551	76694047	chr9	67700000	67800000
chr9	49055551	76694047	chr9	67800000	67900000
chr9	49055551	76694047	chr9	68000000	68100000
chr9	49055551	76694047	chr9	68200000	68300000
chr9	49055551	76694047	chr9	68400000	68500000
chr9	49055551	76694047	chr9	68500000	68600000
chr9	49055551	76694047	chr9	68600000	68700000
chr9	49055551	76694047	chr9	68800000	68900000
chr9	49055551	76694047	chr9	68900000	69000000
chr9	49055551	76694047	chr9	69000000	69100000
chr9	49055551	76694047	chr9	69300000	69400000
chr9	49055551	76694047	chr9	69400000	69500000
chr9	49055551	76694047	chr9	69500000	69600000
chr9	49055551	76694047	chr9	69700000	69800000
chr9	49055551	76694047	chr9	69800000	69900000
chr9	49055551	76694047	chr9	69900000	70000000
chr9	49055551	76694047	chr9	70100000	70200000
chr9	49055551	76694047	chr9	70300000	70400000
chr9	49055551	76694047	chr9	70500000	70600000
chr9	49055551	76694047	chr9	70600000	70700000
chr9	49055551	76694047	chr9	70700000	70800000
chr9	49055551	76694047	chr9	70900000	71000000
chr9	49055551	76694047	chr9	71000000	71100000
chr9	49055551	76694047	chr9	71100000	71200000
chr9	49055551	76694047	chr9	71400000	71500000
chr9	49055551	76694047	chr9	71500000	71600000
chr9	49055551	76694047	chr9	71600000	71700000
chr9	49055551	76694047	chr9	71800000	71900000
chr9	49055551	76694047	chr9	71900000	72000000
chr9	49055551	76694047	chr9	72000000	72100000
chr9	49055551	76694047	chr9	72200000	72300000
chr9	49055551	76694047	chr9	72400000	72500000
chr9	49055551	76694047	chr9	72600000	72700000
chr9	49055551	76694047	chr9	72700000	72800000
chr9	49055551	76694047	chr9	72800000	72900000
chr9	49055551	76694047	chr9	73000000	73100000
chr9	49055551	76694047	chr9	73100000	73200000
chr9	49055551	76694047	chr9	73200000	73300000
chr9	49055551	76694047	chr9	73500000	73600000
chr9	49055551	76694047	chr9	73600000	73700000
chr9	49055551	76694047	chr9	73700000	73800000
chr9	49055551	76694047	chr9	73900000	74000000
chr9	49055551	76694047	chr9	74000000	74100000
chr9	49055551	76694047	chr9	74100000	74200000
chr9	49055551	76694047	chr9	74300000	74400000
chr9	49055551	76694047	chr9	74500000	74600000
chr9	49055551	76694047	chr9	74700000	74800000
chr9	49055551	76694047	chr9	74800000	74900000
chr9	49055551	76694047	chr9	74900000	75000000
chr9	49055551	76694047	chr9	75100000	75200000
chr9	49055551	76694047	chr9	75200000	75300000
chr9	49055551	76694047	chr9	75300000	75400000
chr9	49055551	76694047	chr9	75600000	75700000
chr9	49055551	76694047	chr9	75700000	75800000
chr9	49055551	76694047	chr9	75800000	75900000
chr9	49055551	76694047	chr9	76000000	76100000
chr9	49055551	76694047	chr9	76100000	76200000
chr9	49055551	76694047	chr9	76200000	76300000
chr9	49055551	76694047	chr9	76400000	76500000
chr9	49055551	76694047	chr9	76600000	76700000
chr9	49055551	76694047	chr9	49200000	49300000
chr9	49055551	76694047	chr9	51300000	51400000
chr9	49055551	76694047	chr9	52400000	52500000
chr9	49055551	76694047	chr9	53400000	53500000
chr9	49055551	76694047	chr9	54500000	54600000
chr9	49055551	76694047	chr9	55500000	55600000
chr9	49055551	76694047	chr9	56600000	56700000
chr9	49055551	76694047	chr9	57600000	57700000
chr9	49055551	76694047	chr9	59700000	59800000
chr9	49055551	76694047	chr9	60800000	60900000
chr9	49055551	76694047	chr9	61800000	61900000
chr9	49055551	76694047	chr9	62900000	63000000
chr9	49055551	76694047	chr9	63900000	64000000
chr9	49055551	76694047	chr9	65000000	65100000
chr9	49055551	76694047	chr9	66000000	66100000
chr9	49055551	76694047	chr9	68100000	68200000
chr9	49055551	76694047	chr9	69200000	69300000
chr9	49055551	76694047	chr9	70200000	70300000
chr9	49055551	76694047	chr9	71300000	71400000
chr9	49055551	76694047	chr9	72300000	72400000
chr9	49055551	76694047	chr9	73400000	73500000
chr9	49055551	76694047	chr9	74400000	74500000
chr9	49055551	76694047	chr9	76500000	76600000
chr9	49055551	76694047	chr9	50300000	50400000
chr9	49055551	76694047	chr9	58700000	58800000
chr9	49055551	76694047	chr9	75400000	75500000
chr9	49055551	76694047	chr9	67100000	67200000
